MapName,Scenario,Connectivity,Algorithm,Weight,TaskID,Success,PathLength,OptimalLength,ExpandedNodes,TimeMS,Suboptimality
maze512-1-0.map,maze512-1-0.map.scen,8,BFS,1.0,4,True,1.0000,1.0,3,0.0051,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,BFS,1.0,5,True,2.0000,2.0,5,0.0082,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,BFS,1.0,6,True,1.0000,1.0,3,0.0050,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,BFS,1.0,7,True,3.0000,3.0,6,0.0091,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,BFS,1.0,8,True,0.0000,0.0,1,0.0015,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,BFS,1.0,9,True,1.0000,1.0,3,0.0057,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,Dijkstra,1.0,0,True,2.0000,2.0,4,0.0075,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,Dijkstra,1.0,1,True,2.0000,2.0,5,0.0112,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,Dijkstra,1.0,2,True,3.0000,3.0,7,0.0140,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,Dijkstra,1.0,3,True,2.0000,2.0,5,0.0105,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,Dijkstra,1.0,4,True,1.0000,1.0,3,0.0062,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,Dijkstra,1.0,5,True,2.0000,2.0,5,0.0106,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,Dijkstra,1.0,6,True,1.0000,1.0,3,0.0061,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,Dijkstra,1.0,7,True,3.0000,3.0,6,0.0116,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,Dijkstra,1.0,8,True,0.0000,0.0,1,0.0017,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,Dijkstra,1.0,9,True,1.0000,1.0,3,0.0071,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,A* (Octile),1.0,0,True,2.0000,2.0,3,0.0067,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,A* (Octile),1.0,1,True,2.0000,2.0,3,0.0088,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,A* (Octile),1.0,2,True,3.0000,3.0,4,0.0085,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,A* (Octile),1.0,3,True,2.0000,2.0,3,0.0098,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,A* (Octile),1.0,4,True,1.0000,1.0,2,0.0049,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,A* (Octile),1.0,5,True,2.0000,2.0,3,0.0081,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,A* (Octile),1.0,6,True,1.0000,1.0,2,0.0048,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,A* (Octile),1.0,7,True,3.0000,3.0,4,0.0085,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,A* (Octile),1.0,8,True,0.0000,0.0,1,0.0017,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,A* (Octile),1.0,9,True,1.0000,1.0,2,0.0048,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x2.0),2.0,0,True,2.0000,2.0,3,0.0066,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x2.0),2.0,1,True,2.0000,2.0,3,0.0085,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x2.0),2.0,2,True,3.0000,3.0,4,0.0084,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x2.0),2.0,3,True,2.0000,2.0,3,0.0067,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x2.0),2.0,4,True,1.0000,1.0,2,0.0047,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x2.0),2.0,5,True,2.0000,2.0,3,0.0079,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x2.0),2.0,6,True,1.0000,1.0,2,0.0048,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x2.0),2.0,7,True,3.0000,3.0,4,0.0082,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x2.0),2.0,8,True,0.0000,0.0,1,0.0016,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x2.0),2.0,9,True,1.0000,1.0,2,0.0048,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x10.0),10.0,0,True,2.0000,2.0,3,0.0066,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x10.0),10.0,1,True,2.0000,2.0,3,0.0085,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x10.0),10.0,2,True,3.0000,3.0,4,0.0085,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x10.0),10.0,3,True,2.0000,2.0,3,0.0068,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x10.0),10.0,4,True,1.0000,1.0,2,0.0047,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x10.0),10.0,5,True,2.0000,2.0,3,0.0124,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x10.0),10.0,6,True,1.0000,1.0,2,0.0067,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x10.0),10.0,7,True,3.0000,3.0,4,0.0130,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x10.0),10.0,8,True,0.0000,0.0,1,0.0028,0.00
maze512-1-0.map,maze512-1-0.map.scen,8,WA* (x10.0),10.0,9,True,1.0000,1.0,2,0.0050,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,BFS,1.0,0,True,3.0000,3.0,8,0.0223,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,BFS,1.0,1,True,1.0000,1.0,2,0.0045,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,BFS,1.0,2,True,2.0000,2.0,5,0.0084,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,BFS,1.0,3,True,3.0000,3.0,7,0.0113,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,BFS,1.0,4,True,1.0000,1.0,2,0.0039,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,BFS,1.0,5,True,3.0000,3.0,9,0.0125,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,BFS,1.0,6,True,3.0000,3.0,6,0.0091,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,BFS,1.0,7,True,0.0000,0.0,1,0.0015,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,BFS,1.0,8,True,3.0000,3.0,7,0.0097,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,BFS,1.0,9,True,2.0000,2.0,4,0.0065,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,Dijkstra,1.0,0,True,3.0000,3.0,8,0.0199,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,Dijkstra,1.0,1,True,1.0000,1.0,2,0.0052,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,Dijkstra,1.0,2,True,2.0000,2.0,5,0.0105,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,Dijkstra,1.0,3,True,3.0000,3.0,7,0.0142,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,Dijkstra,1.0,4,True,1.0000,1.0,2,0.0050,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,Dijkstra,1.0,5,True,3.0000,3.0,9,0.0173,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,Dijkstra,1.0,6,True,3.0000,3.0,6,0.0114,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,Dijkstra,1.0,7,True,0.0000,0.0,1,0.0018,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,Dijkstra,1.0,8,True,3.0000,3.0,7,0.0139,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,Dijkstra,1.0,9,True,2.0000,2.0,4,0.0084,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,A* (Octile),1.0,0,True,3.0000,3.0,4,0.0106,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,A* (Octile),1.0,1,True,1.0000,1.0,2,0.0051,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,A* (Octile),1.0,2,True,2.0000,2.0,3,0.0087,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,A* (Octile),1.0,3,True,3.0000,3.0,4,0.0090,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,A* (Octile),1.0,4,True,1.0000,1.0,2,0.0050,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,A* (Octile),1.0,5,True,3.0000,3.0,4,0.0090,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,A* (Octile),1.0,6,True,3.0000,3.0,4,0.0101,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,A* (Octile),1.0,7,True,0.0000,0.0,1,0.0018,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,A* (Octile),1.0,8,True,3.0000,3.0,4,0.0097,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,A* (Octile),1.0,9,True,2.0000,2.0,3,0.0067,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x2.0),2.0,0,True,3.0000,3.0,4,0.0097,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x2.0),2.0,1,True,1.0000,1.0,2,0.0049,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x2.0),2.0,2,True,2.0000,2.0,3,0.0078,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x2.0),2.0,3,True,3.0000,3.0,4,0.0088,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x2.0),2.0,4,True,1.0000,1.0,2,0.0048,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x2.0),2.0,5,True,3.0000,3.0,4,0.0085,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x2.0),2.0,6,True,3.0000,3.0,4,0.0087,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x2.0),2.0,7,True,0.0000,0.0,1,0.0017,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x2.0),2.0,8,True,3.0000,3.0,4,0.0094,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x2.0),2.0,9,True,2.0000,2.0,3,0.0067,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x10.0),10.0,0,True,3.0000,3.0,4,0.0096,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x10.0),10.0,1,True,1.0000,1.0,2,0.0048,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x10.0),10.0,2,True,2.0000,2.0,3,0.0080,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x10.0),10.0,3,True,3.0000,3.0,4,0.0088,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x10.0),10.0,4,True,1.0000,1.0,2,0.0048,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x10.0),10.0,5,True,3.0000,3.0,4,0.0087,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x10.0),10.0,6,True,3.0000,3.0,4,0.0086,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x10.0),10.0,7,True,0.0000,0.0,1,0.0017,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x10.0),10.0,8,True,3.0000,3.0,4,0.0097,0.00
maze512-1-1.map,maze512-1-1.map.scen,4,WA* (x10.0),10.0,9,True,2.0000,2.0,3,0.0067,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,BFS,1.0,0,True,3.0000,3.0,8,0.0127,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,BFS,1.0,1,True,1.0000,1.0,2,0.0039,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,BFS,1.0,2,True,2.0000,2.0,5,0.0077,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,BFS,1.0,3,True,3.0000,3.0,7,0.0105,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,BFS,1.0,4,True,1.0000,1.0,2,0.0039,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,BFS,1.0,5,True,3.0000,3.0,9,0.0121,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,BFS,1.0,6,True,3.0000,3.0,6,0.0087,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,BFS,1.0,7,True,0.0000,0.0,1,0.0015,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,BFS,1.0,8,True,3.0000,3.0,7,0.0094,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,BFS,1.0,9,True,2.0000,2.0,4,0.0061,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,Dijkstra,1.0,0,True,3.0000,3.0,8,0.0170,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,Dijkstra,1.0,1,True,1.0000,1.0,2,0.0046,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,Dijkstra,1.0,2,True,2.0000,2.0,5,0.0099,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,Dijkstra,1.0,3,True,3.0000,3.0,7,0.0130,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,Dijkstra,1.0,4,True,1.0000,1.0,2,0.0047,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,Dijkstra,1.0,5,True,3.0000,3.0,9,0.0163,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,Dijkstra,1.0,6,True,3.0000,3.0,6,0.0106,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,Dijkstra,1.0,7,True,0.0000,0.0,1,0.0017,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,Dijkstra,1.0,8,True,3.0000,3.0,7,0.0122,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,Dijkstra,1.0,9,True,2.0000,2.0,4,0.0079,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,A* (Octile),1.0,0,True,3.0000,3.0,4,0.0098,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,A* (Octile),1.0,1,True,1.0000,1.0,2,0.0048,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,A* (Octile),1.0,2,True,2.0000,2.0,3,0.0078,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,A* (Octile),1.0,3,True,3.0000,3.0,4,0.0087,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,A* (Octile),1.0,4,True,1.0000,1.0,2,0.0048,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,A* (Octile),1.0,5,True,3.0000,3.0,4,0.0087,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,A* (Octile),1.0,6,True,3.0000,3.0,4,0.0083,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,A* (Octile),1.0,7,True,0.0000,0.0,1,0.0017,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,A* (Octile),1.0,8,True,3.0000,3.0,4,0.0095,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,A* (Octile),1.0,9,True,2.0000,2.0,3,0.0067,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x2.0),2.0,0,True,3.0000,3.0,4,0.0094,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x2.0),2.0,1,True,1.0000,1.0,2,0.0046,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x2.0),2.0,2,True,2.0000,2.0,3,0.0077,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x2.0),2.0,3,True,3.0000,3.0,4,0.0085,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x2.0),2.0,4,True,1.0000,1.0,2,0.0048,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x2.0),2.0,5,True,3.0000,3.0,4,0.0082,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x2.0),2.0,6,True,3.0000,3.0,4,0.0083,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x2.0),2.0,7,True,0.0000,0.0,1,0.0016,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x2.0),2.0,8,True,3.0000,3.0,4,0.0095,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x2.0),2.0,9,True,2.0000,2.0,3,0.0066,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x10.0),10.0,0,True,3.0000,3.0,4,0.0137,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x10.0),10.0,1,True,1.0000,1.0,2,0.0064,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x10.0),10.0,2,True,2.0000,2.0,3,0.0118,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x10.0),10.0,3,True,3.0000,3.0,4,0.0120,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x10.0),10.0,4,True,1.0000,1.0,2,0.0048,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x10.0),10.0,5,True,3.0000,3.0,4,0.0084,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x10.0),10.0,6,True,3.0000,3.0,4,0.0083,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x10.0),10.0,7,True,0.0000,0.0,1,0.0016,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x10.0),10.0,8,True,3.0000,3.0,4,0.0096,0.00
maze512-1-1.map,maze512-1-1.map.scen,8,WA* (x10.0),10.0,9,True,2.0000,2.0,3,0.0066,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,BFS,1.0,0,True,2.0000,2.0,5,0.0180,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,BFS,1.0,1,True,1.0000,1.0,2,0.0047,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,BFS,1.0,2,True,2.0000,2.0,6,0.0112,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,BFS,1.0,3,True,1.0000,1.0,3,0.0051,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,BFS,1.0,4,True,0.0000,0.0,1,0.0015,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,BFS,1.0,5,True,3.0000,3.0,8,0.0124,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,BFS,1.0,6,True,0.0000,0.0,1,0.0015,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,BFS,1.0,7,True,1.0000,1.0,2,0.0040,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,BFS,1.0,8,True,3.0000,3.0,6,0.0093,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,BFS,1.0,9,True,2.0000,2.0,4,0.0071,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,Dijkstra,1.0,0,True,2.0000,2.0,5,0.0133,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,Dijkstra,1.0,1,True,1.0000,1.0,2,0.0050,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,Dijkstra,1.0,2,True,2.0000,2.0,6,0.0125,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,Dijkstra,1.0,3,True,1.0000,1.0,3,0.0064,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,Dijkstra,1.0,4,True,0.0000,0.0,1,0.0018,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,Dijkstra,1.0,5,True,3.0000,3.0,8,0.0164,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,Dijkstra,1.0,6,True,0.0000,0.0,1,0.0018,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,Dijkstra,1.0,7,True,1.0000,1.0,2,0.0048,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,Dijkstra,1.0,8,True,3.0000,3.0,6,0.0113,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,Dijkstra,1.0,9,True,2.0000,2.0,4,0.0093,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,A* (Octile),1.0,0,True,2.0000,2.0,3,0.0074,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,A* (Octile),1.0,1,True,1.0000,1.0,2,0.0050,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,A* (Octile),1.0,2,True,2.0000,2.0,3,0.0082,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,A* (Octile),1.0,3,True,1.0000,1.0,2,0.0049,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,A* (Octile),1.0,4,True,0.0000,0.0,1,0.0017,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,A* (Octile),1.0,5,True,3.0000,3.0,4,0.0098,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,A* (Octile),1.0,6,True,0.0000,0.0,1,0.0019,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,A* (Octile),1.0,7,True,1.0000,1.0,2,0.0049,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,A* (Octile),1.0,8,True,3.0000,3.0,4,0.0088,0.00
maze512-1-2.map,maze512-1-2.map.scen,4,A* (Octile),1.0,9,True,2.0000,2.0,3,0.0080,0.00
