MapName,Scenario,Connectivity,Algorithm,Weight,TaskID,Success,PathLength,OptimalLength,ExpandedNodes,TimeMS,Suboptimality
2.map,2.scen,4,A* (Octile),1.0,0,True,8.0000,5.0,19,0.0314,60.00
2.map,2.scen,4,A* (Octile),1.0,1,True,4.0000,5.0,5,0.0095,-20.00
2.map,2.scen,4,WA* (x1.5),1.5,0,True,8.0000,5.0,10,0.0197,60.00
2.map,2.scen,4,WA* (x1.5),1.5,1,True,4.0000,5.0,5,0.0098,-20.00
2.map,2.scen,4,WA* (x2.0),2.0,0,True,8.0000,5.0,10,0.0195,60.00
2.map,2.scen,4,WA* (x2.0),2.0,1,True,4.0000,5.0,5,0.0096,-20.00
2.map,2.scen,8,BFS,1.0,0,True,6.0000,5.0,22,0.0260,20.00
2.map,2.scen,8,BFS,1.0,1,True,4.0000,5.0,16,0.0200,-20.00
2.map,2.scen,8,Dijkstra,1.0,0,True,6.8284,5.0,22,0.0416,36.57
2.map,2.scen,8,Dijkstra,1.0,1,True,4.0000,5.0,12,0.0244,-20.00
2.map,2.scen,8,A* (Manhattan),1.0,0,True,6.8284,5.0,8,0.0199,36.57
2.map,2.scen,8,A* (Manhattan),1.0,1,True,4.0000,5.0,5,0.0111,-20.00
2.map,2.scen,8,A* (Euclid),1.0,0,True,6.8284,5.0,14,0.0298,36.57
2.map,2.scen,8,A* (Euclid),1.0,1,True,4.0000,5.0,5,0.0110,-20.00
2.map,2.scen,8,A* (Octile),1.0,0,True,6.8284,5.0,14,0.0302,36.57
2.map,2.scen,8,A* (Octile),1.0,1,True,4.0000,5.0,5,0.0110,-20.00
2.map,2.scen,8,WA* (x1.5),1.5,0,True,6.8284,5.0,8,0.0202,36.57
2.map,2.scen,8,WA* (x1.5),1.5,1,True,4.0000,5.0,5,0.0108,-20.00
2.map,2.scen,8,WA* (x2.0),2.0,0,True,6.8284,5.0,8,0.0201,36.57
2.map,2.scen,8,WA* (x2.0),2.0,1,True,4.0000,5.0,5,0.0110,-20.00
