MapName,Scenario,Connectivity,Algorithm,Weight,TaskID,Success,PathLength,OptimalLength,ExpandedNodes,TimeMS,Suboptimality
2.map,2.scen,8,A* (Manhattan),1.0,1,True,4.0000,5.0,5,0.0382,-20.00
2.map,2.scen,8,A* (Euclid),1.0,0,True,6.8284,5.0,14,0.0453,36.57
2.map,2.scen,8,A* (Euclid),1.0,1,True,4.0000,5.0,5,0.0144,-20.00
2.map,2.scen,8,A* (Octile),1.0,0,True,6.8284,5.0,14,0.0382,36.57
2.map,2.scen,8,A* (Octile),1.0,1,True,4.0000,5.0,5,0.0139,-20.00
2.map,2.scen,8,WA* (x1.5),1.5,0,True,6.8284,5.0,8,0.0251,36.57
2.map,2.scen,8,WA* (x1.5),1.5,1,True,4.0000,5.0,5,0.0141,-20.00
2.map,2.scen,8,WA* (x2.0),2.0,0,True,6.8284,5.0,8,0.0259,36.57
2.map,2.scen,8,WA* (x2.0),2.0,1,True,4.0000,5.0,5,0.0142,-20.00
maze_simple.map,maze_simple.map.scen,4,BFS,1.0,0,True,16.0000,10.0,17,0.0251,60.00
maze_simple.map,maze_simple.map.scen,4,Dijkstra,1.0,0,True,16.0000,10.0,17,0.0458,60.00
maze_simple.map,maze_simple.map.scen,4,A* (Manhattan),1.0,0,True,16.0000,10.0,17,0.0299,60.00
maze_simple.map,maze_simple.map.scen,4,A* (Euclid),1.0,0,True,16.0000,10.0,17,0.0282,60.00
maze_simple.map,maze_simple.map.scen,4,A* (Octile),1.0,0,True,16.0000,10.0,17,0.0277,60.00
maze_simple.map,maze_simple.map.scen,4,WA* (x1.5),1.5,0,True,16.0000,10.0,17,0.0278,60.00
maze_simple.map,maze_simple.map.scen,4,WA* (x2.0),2.0,0,True,16.0000,10.0,17,0.0278,60.00
maze_simple.map,maze_simple.map.scen,8,BFS,1.0,0,True,16.0000,10.0,17,0.0239,60.00
maze_simple.map,maze_simple.map.scen,8,Dijkstra,1.0,0,True,16.0000,10.0,17,0.0291,60.00
maze_simple.map,maze_simple.map.scen,8,A* (Manhattan),1.0,0,True,16.0000,10.0,17,0.0285,60.00
maze_simple.map,maze_simple.map.scen,8,A* (Euclid),1.0,0,True,16.0000,10.0,17,0.0294,60.00
maze_simple.map,maze_simple.map.scen,8,A* (Octile),1.0,0,True,16.0000,10.0,17,0.0281,60.00
maze_simple.map,maze_simple.map.scen,8,WA* (x1.5),1.5,0,True,16.0000,10.0,17,0.0286,60.00
maze_simple.map,maze_simple.map.scen,8,WA* (x2.0),2.0,0,True,16.0000,10.0,17,0.0284,60.00
