MapName,Scenario,Connectivity,Algorithm,Weight,TaskID,Success,PathLength,OptimalLength,ExpandedNodes,TimeMS,Suboptimality
2.map,2.scen,4,A* (Manhattan),1.0,1,True,4.0000,5.0,5,0.0102,-20.00
2.map,2.scen,4,A* (Euclid),1.0,0,True,8.0000,5.0,19,0.0331,60.00
2.map,2.scen,4,A* (Euclid),1.0,1,True,4.0000,5.0,5,0.0102,-20.00
2.map,2.scen,4,A* (Octile),1.0,0,True,8.0000,5.0,19,0.0320,60.00
2.map,2.scen,4,A* (Octile),1.0,1,True,4.0000,5.0,5,0.0097,-20.00
2.map,2.scen,4,WA* (x1.5),1.5,0,True,8.0000,5.0,10,0.0200,60.00
2.map,2.scen,4,WA* (x1.5),1.5,1,True,4.0000,5.0,5,0.0100,-20.00
2.map,2.scen,4,WA* (x2.0),2.0,0,True,8.0000,5.0,10,0.0207,60.00
2.map,2.scen,4,WA* (x2.0),2.0,1,True,4.0000,5.0,5,0.0098,-20.00
2.map,2.scen,8,BFS,1.0,0,True,6.0000,5.0,22,0.0271,20.00
2.map,2.scen,8,BFS,1.0,1,True,4.0000,5.0,16,0.0214,-20.00
2.map,2.scen,8,Dijkstra,1.0,0,True,6.8284,5.0,22,0.0417,36.57
2.map,2.scen,8,Dijkstra,1.0,1,True,4.0000,5.0,12,0.0257,-20.00
2.map,2.scen,8,A* (Manhattan),1.0,0,True,6.8284,5.0,8,0.0206,36.57
2.map,2.scen,8,A* (Manhattan),1.0,1,True,4.0000,5.0,5,0.0117,-20.00
2.map,2.scen,8,A* (Euclid),1.0,0,True,6.8284,5.0,14,0.0315,36.57
2.map,2.scen,8,A* (Euclid),1.0,1,True,4.0000,5.0,5,0.0110,-20.00
2.map,2.scen,8,A* (Octile),1.0,0,True,6.8284,5.0,14,0.0308,36.57
2.map,2.scen,8,A* (Octile),1.0,1,True,4.0000,5.0,5,0.0115,-20.00
2.map,2.scen,8,WA* (x1.5),1.5,0,True,6.8284,5.0,8,0.0203,36.57
2.map,2.scen,8,WA* (x1.5),1.5,1,True,4.0000,5.0,5,0.0115,-20.00
2.map,2.scen,8,WA* (x2.0),2.0,0,True,6.8284,5.0,8,0.0203,36.57
2.map,2.scen,8,WA* (x2.0),2.0,1,True,4.0000,5.0,5,0.0115,-20.00
