MapName,Scenario,Connectivity,Algorithm,Weight,TaskID,Success,PathLength,OptimalLength,ExpandedNodes,TimeMS,Suboptimality
random512-10-0.map,random512-10-0.map.scen,4,WA* (x10.0),10.0,0,True,3.0000,2.41421356,4,0.0155,24.26
random512-10-0.map,random512-10-0.map.scen,4,WA* (x10.0),10.0,1,True,0.0000,0.0,1,0.0020,0.00
random512-10-0.map,random512-10-0.map.scen,4,WA* (x10.0),10.0,2,True,3.0000,3.0,4,0.0127,0.00
random512-10-0.map,random512-10-0.map.scen,4,WA* (x10.0),10.0,3,True,4.0000,2.82842712,5,0.0192,41.42
random512-10-0.map,random512-10-0.map.scen,4,WA* (x10.0),10.0,4,True,0.0000,0.0,1,0.0020,0.00
random512-10-0.map,random512-10-0.map.scen,4,WA* (x10.0),10.0,5,True,4.0000,3.41421356,5,0.0202,17.16
random512-10-0.map,random512-10-0.map.scen,4,WA* (x10.0),10.0,6,True,0.0000,0.0,1,0.0020,0.00
random512-10-0.map,random512-10-0.map.scen,4,WA* (x10.0),10.0,7,True,4.0000,3.41421356,5,0.0180,17.16
random512-10-0.map,random512-10-0.map.scen,4,WA* (x10.0),10.0,8,True,4.0000,3.41421356,5,0.0192,17.16
random512-10-0.map,random512-10-0.map.scen,4,WA* (x10.0),10.0,9,True,4.0000,2.82842712,5,0.0182,41.42
random512-10-0.map,random512-10-0.map.scen,8,BFS,1.0,0,True,2.0000,2.41421356,17,0.0457,-17.16
random512-10-0.map,random512-10-0.map.scen,8,BFS,1.0,1,True,0.0000,0.0,1,0.0018,0.00
random512-10-0.map,random512-10-0.map.scen,8,BFS,1.0,2,True,3.0000,3.0,21,0.0528,0.00
random512-10-0.map,random512-10-0.map.scen,8,BFS,1.0,3,True,2.0000,2.82842712,25,0.0617,-29.29
random512-10-0.map,random512-10-0.map.scen,8,BFS,1.0,4,True,0.0000,0.0,1,0.0018,0.00
random512-10-0.map,random512-10-0.map.scen,8,BFS,1.0,5,True,3.0000,3.41421356,37,0.0991,-12.13
random512-10-0.map,random512-10-0.map.scen,8,BFS,1.0,6,True,0.0000,0.0,1,0.0017,0.00
random512-10-0.map,random512-10-0.map.scen,8,BFS,1.0,7,True,3.0000,3.41421356,32,0.0828,-12.13
random512-10-0.map,random512-10-0.map.scen,8,BFS,1.0,8,True,3.0000,3.41421356,26,0.0679,-12.13
random512-10-0.map,random512-10-0.map.scen,8,BFS,1.0,9,True,2.0000,2.82842712,24,0.0621,-29.29
random512-10-0.map,random512-10-0.map.scen,8,Dijkstra,1.0,0,True,2.4142,2.41421356,17,0.0683,0.00
random512-10-0.map,random512-10-0.map.scen,8,Dijkstra,1.0,1,True,0.0000,0.0,1,0.0021,0.00
random512-10-0.map,random512-10-0.map.scen,8,Dijkstra,1.0,2,True,3.0000,3.0,16,0.0662,0.00
random512-10-0.map,random512-10-0.map.scen,8,Dijkstra,1.0,3,True,2.8284,2.82842712,25,0.1090,0.00
random512-10-0.map,random512-10-0.map.scen,8,Dijkstra,1.0,4,True,0.0000,0.0,1,0.0020,0.00
random512-10-0.map,random512-10-0.map.scen,8,Dijkstra,1.0,5,True,3.4142,3.41421356,32,0.1378,0.00
random512-10-0.map,random512-10-0.map.scen,8,Dijkstra,1.0,6,True,0.0000,0.0,1,0.0020,0.00
random512-10-0.map,random512-10-0.map.scen,8,Dijkstra,1.0,7,True,3.4142,3.41421356,28,0.1262,0.00
random512-10-0.map,random512-10-0.map.scen,8,Dijkstra,1.0,8,True,3.4142,3.41421356,30,0.1337,0.00
random512-10-0.map,random512-10-0.map.scen,8,Dijkstra,1.0,9,True,2.8284,2.82842712,24,0.1071,0.00
random512-10-0.map,random512-10-0.map.scen,8,A* (Octile),1.0,0,True,2.4142,2.41421356,4,0.0335,0.00
random512-10-0.map,random512-10-0.map.scen,8,A* (Octile),1.0,1,True,0.0000,0.0,1,0.0032,0.00
random512-10-0.map,random512-10-0.map.scen,8,A* (Octile),1.0,2,True,3.0000,3.0,4,0.0216,0.00
random512-10-0.map,random512-10-0.map.scen,8,A* (Octile),1.0,3,True,2.8284,2.82842712,3,0.0326,0.00
random512-10-0.map,random512-10-0.map.scen,8,A* (Octile),1.0,4,True,0.0000,0.0,1,0.0037,0.00
random512-10-0.map,random512-10-0.map.scen,8,A* (Octile),1.0,5,True,3.4142,3.41421356,6,0.0353,0.00
random512-10-0.map,random512-10-0.map.scen,8,A* (Octile),1.0,6,True,0.0000,0.0,1,0.0021,0.00
random512-10-0.map,random512-10-0.map.scen,8,A* (Octile),1.0,7,True,3.4142,3.41421356,6,0.0292,0.00
random512-10-0.map,random512-10-0.map.scen,8,A* (Octile),1.0,8,True,3.4142,3.41421356,6,0.0313,0.00
random512-10-0.map,random512-10-0.map.scen,8,A* (Octile),1.0,9,True,2.8284,2.82842712,3,0.0185,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,0,True,2.4142,2.41421356,3,0.0183,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,1,True,0.0000,0.0,1,0.0020,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,2,True,3.0000,3.0,4,0.0154,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,3,True,2.8284,2.82842712,3,0.0206,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,4,True,0.0000,0.0,1,0.0037,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,5,True,3.4142,3.41421356,4,0.0457,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,6,True,0.0000,0.0,1,0.0028,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,7,True,3.4142,3.41421356,4,0.0225,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,8,True,3.4142,3.41421356,4,0.0247,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,9,True,2.8284,2.82842712,3,0.0182,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x10.0),10.0,0,True,2.4142,2.41421356,3,0.0179,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x10.0),10.0,1,True,0.0000,0.0,1,0.0020,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x10.0),10.0,2,True,3.0000,3.0,4,0.0147,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x10.0),10.0,3,True,2.8284,2.82842712,3,0.0200,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x10.0),10.0,4,True,0.0000,0.0,1,0.0019,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x10.0),10.0,5,True,3.4142,3.41421356,4,0.0372,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x10.0),10.0,6,True,0.0000,0.0,1,0.0033,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x10.0),10.0,7,True,3.4142,3.41421356,4,0.0289,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x10.0),10.0,8,True,3.4142,3.41421356,4,0.0250,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x10.0),10.0,9,True,2.8284,2.82842712,3,0.0178,0.00
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,0,True,2.0000,2.0,9,0.0371,0.00
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,1,True,4.0000,3.41421356,31,0.0921,17.16
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,2,True,4.0000,3.41421356,22,0.0449,17.16
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,3,True,3.0000,2.41421356,21,0.0400,24.26
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,4,True,4.0000,3.41421356,36,0.0636,17.16
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,5,True,1.0000,1.0,2,0.0056,0.00
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,6,True,1.0000,1.0,4,0.0082,0.00
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,7,True,1.0000,1.0,2,0.0054,0.00
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,8,True,2.0000,1.41421356,7,0.0147,41.42
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,9,True,4.0000,2.82842712,23,0.0402,41.42
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,0,True,2.0000,2.0,9,0.0318,0.00
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,1,True,4.0000,3.41421356,29,0.0827,17.16
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,2,True,4.0000,3.41421356,32,0.0875,17.16
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,3,True,3.0000,2.41421356,18,0.0539,24.26
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,4,True,4.0000,3.41421356,33,0.0937,17.16
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,5,True,1.0000,1.0,2,0.0062,0.00
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,6,True,1.0000,1.0,4,0.0120,0.00
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,7,True,1.0000,1.0,2,0.0059,0.00
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,8,True,2.0000,1.41421356,6,0.0163,41.42
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,9,True,4.0000,2.82842712,20,0.0566,41.42
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,0,True,2.0000,2.0,3,0.0113,0.00
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,1,True,4.0000,3.41421356,8,0.0259,17.16
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,2,True,4.0000,3.41421356,6,0.0180,17.16
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,3,True,3.0000,2.41421356,6,0.0204,24.26
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,4,True,4.0000,3.41421356,8,0.0265,17.16
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,5,True,1.0000,1.0,2,0.0061,0.00
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,6,True,1.0000,1.0,2,0.0061,0.00
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,7,True,1.0000,1.0,2,0.0059,0.00
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,8,True,2.0000,1.41421356,4,0.0125,41.42
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,9,True,4.0000,2.82842712,8,0.0235,41.42
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,0,True,2.0000,2.0,3,0.0106,0.00
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,1,True,4.0000,3.41421356,5,0.0178,17.16
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,2,True,4.0000,3.41421356,5,0.0155,17.16
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,3,True,3.0000,2.41421356,4,0.0144,24.26
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,4,True,4.0000,3.41421356,5,0.0170,17.16
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,5,True,1.0000,1.0,2,0.0063,0.00
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,6,True,1.0000,1.0,2,0.0061,0.00
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,7,True,1.0000,1.0,2,0.0059,0.00
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,8,True,2.0000,1.41421356,3,0.0101,41.42
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,9,True,4.0000,2.82842712,5,0.0155,41.42
random512-10-1.map,random512-10-1.map.scen,4,WA* (x10.0),10.0,0,True,2.0000,2.0,3,0.0107,0.00
random512-10-1.map,random512-10-1.map.scen,4,WA* (x10.0),10.0,1,True,4.0000,3.41421356,5,0.0171,17.16
random512-10-1.map,random512-10-1.map.scen,4,WA* (x10.0),10.0,2,True,4.0000,3.41421356,5,0.0159,17.16
random512-10-1.map,random512-10-1.map.scen,4,WA* (x10.0),10.0,3,True,3.0000,2.41421356,4,0.0141,24.26
random512-10-1.map,random512-10-1.map.scen,4,WA* (x10.0),10.0,4,True,4.0000,3.41421356,5,0.0174,17.16
random512-10-1.map,random512-10-1.map.scen,4,WA* (x10.0),10.0,5,True,1.0000,1.0,2,0.0059,0.00
random512-10-1.map,random512-10-1.map.scen,4,WA* (x10.0),10.0,6,True,1.0000,1.0,2,0.0058,0.00
random512-10-1.map,random512-10-1.map.scen,4,WA* (x10.0),10.0,7,True,1.0000,1.0,2,0.0056,0.00
random512-10-1.map,random512-10-1.map.scen,4,WA* (x10.0),10.0,8,True,2.0000,1.41421356,3,0.0094,41.42
random512-10-1.map,random512-10-1.map.scen,4,WA* (x10.0),10.0,9,True,4.0000,2.82842712,5,0.0149,41.42
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,0,True,2.0000,2.0,13,0.0300,0.00
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,1,True,3.0000,3.41421356,26,0.0551,-12.13
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,2,True,3.0000,3.41421356,21,0.0439,-12.13
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,3,True,2.0000,2.41421356,16,0.0375,-17.16
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,4,True,3.0000,3.41421356,32,0.0721,-12.13
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,5,True,1.0000,1.0,2,0.0057,0.00
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,6,True,1.0000,1.0,4,0.0104,0.00
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,7,True,1.0000,1.0,2,0.0057,0.00
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,8,True,1.0000,1.41421356,6,0.0144,-29.29
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,9,True,2.0000,2.82842712,16,0.0574,-29.29
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,0,True,2.0000,2.0,10,0.0378,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,1,True,3.4142,3.41421356,25,0.0939,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,2,True,3.4142,3.41421356,27,0.0940,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,3,True,2.4142,2.41421356,17,0.0795,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,4,True,3.4142,3.41421356,26,0.1381,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,5,True,1.0000,1.0,2,0.0079,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,6,True,1.0000,1.0,3,0.0106,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,7,True,1.0000,1.0,2,0.0074,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,8,True,1.4142,1.41421356,8,0.0488,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,9,True,2.8284,2.82842712,18,0.0998,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,0,True,2.0000,2.0,3,0.0141,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,1,True,3.4142,3.41421356,6,0.0291,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,2,True,3.4142,3.41421356,5,0.0211,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,3,True,2.4142,2.41421356,4,0.0221,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,4,True,3.4142,3.41421356,6,0.0283,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,5,True,1.0000,1.0,2,0.0082,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,6,True,1.0000,1.0,2,0.0086,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,7,True,1.0000,1.0,2,0.0081,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,8,True,1.4142,1.41421356,2,0.0099,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,9,True,2.8284,2.82842712,3,0.0133,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,0,True,2.0000,2.0,3,0.0136,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,1,True,3.4142,3.41421356,4,0.0260,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,2,True,3.4142,3.41421356,4,0.0179,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,3,True,2.4142,2.41421356,3,0.0170,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,4,True,3.4142,3.41421356,4,0.0204,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,5,True,1.0000,1.0,2,0.0082,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,6,True,1.0000,1.0,2,0.0080,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,7,True,1.0000,1.0,2,0.0077,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,8,True,1.4142,1.41421356,2,0.0093,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,9,True,2.8284,2.82842712,3,0.0172,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x10.0),10.0,0,True,2.0000,2.0,3,0.0197,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x10.0),10.0,1,True,3.4142,3.41421356,4,0.0224,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x10.0),10.0,2,True,3.4142,3.41421356,4,0.0171,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x10.0),10.0,3,True,2.4142,2.41421356,3,0.0175,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x10.0),10.0,4,True,3.4142,3.41421356,4,0.0257,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x10.0),10.0,5,True,1.0000,1.0,2,0.0107,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x10.0),10.0,6,True,1.0000,1.0,2,0.0111,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x10.0),10.0,7,True,1.0000,1.0,2,0.0120,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x10.0),10.0,8,True,1.4142,1.41421356,2,0.0146,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x10.0),10.0,9,True,2.8284,2.82842712,3,0.0202,0.00
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,0,True,5.0000,3.82842712,40,0.1094,30.60
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,1,True,5.0000,3.82842712,45,0.1120,30.60
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,2,True,3.0000,3.0,16,0.0278,0.00
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,3,True,3.0000,3.0,25,0.0412,0.00
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,4,True,3.0000,2.41421356,19,0.0323,24.26
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,5,True,1.0000,1.0,2,0.0051,0.00
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,6,True,3.0000,3.0,17,0.0289,0.00
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,7,True,0.0000,0.0,1,0.0015,0.00
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,8,True,2.0000,2.0,8,0.0140,0.00
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,9,True,2.0000,2.0,5,0.0115,0.00
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,0,True,5.0000,3.82842712,36,0.1016,30.60
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,1,True,5.0000,3.82842712,37,0.0962,30.60
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,2,True,3.0000,3.0,15,0.0417,0.00
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,3,True,3.0000,3.0,15,0.0423,0.00
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,4,True,3.0000,2.41421356,13,0.0363,24.26
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,5,True,1.0000,1.0,2,0.0070,0.00
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,6,True,3.0000,3.0,13,0.0338,0.00
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,7,True,0.0000,0.0,1,0.0018,0.00
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,8,True,2.0000,2.0,8,0.0204,0.00
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,9,True,2.0000,2.0,5,0.0151,0.00
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,0,True,5.0000,3.82842712,12,0.0411,30.60
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,1,True,5.0000,3.82842712,12,0.0376,30.60
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,2,True,3.0000,3.0,4,0.0195,0.00
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,3,True,3.0000,3.0,4,0.0143,0.00
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,4,True,3.0000,2.41421356,6,0.0183,24.26
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,5,True,1.0000,1.0,2,0.0069,0.00
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,6,True,3.0000,3.0,4,0.0139,0.00
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,7,True,0.0000,0.0,1,0.0017,0.00
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,8,True,2.0000,2.0,3,0.0093,0.00
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,9,True,2.0000,2.0,3,0.0090,0.00
random512-10-2.map,random512-10-2.map.scen,4,WA* (x2.0),2.0,0,True,5.0000,3.82842712,6,0.0213,30.60
random512-10-2.map,random512-10-2.map.scen,4,WA* (x2.0),2.0,1,True,5.0000,3.82842712,6,0.0190,30.60
random512-10-2.map,random512-10-2.map.scen,4,WA* (x2.0),2.0,2,True,3.0000,3.0,4,0.0131,0.00
random512-10-2.map,random512-10-2.map.scen,4,WA* (x2.0),2.0,3,True,3.0000,3.0,4,0.0137,0.00
