MapName,Scenario,Connectivity,Algorithm,Weight,TaskID,Success,PathLength,OptimalLength,ExpandedNodes,TimeMS,Suboptimality
random512-10-0.map,random512-10-0.map.scen,8,WA* (x1.5),1.5,5,True,3.4142,3.41421356,4,0.0251,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x1.5),1.5,6,True,0.0000,0.0,1,0.0018,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x1.5),1.5,7,True,3.4142,3.41421356,4,0.0184,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x1.5),1.5,8,True,3.4142,3.41421356,4,0.0224,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x1.5),1.5,9,True,2.8284,2.82842712,3,0.0156,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,0,True,2.4142,2.41421356,3,0.0153,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,1,True,0.0000,0.0,1,0.0020,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,2,True,3.0000,3.0,4,0.0131,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,3,True,2.8284,2.82842712,3,0.0171,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,4,True,0.0000,0.0,1,0.0017,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,5,True,3.4142,3.41421356,4,0.0228,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,6,True,0.0000,0.0,1,0.0017,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,7,True,3.4142,3.41421356,4,0.0175,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,8,True,3.4142,3.41421356,4,0.0213,0.00
random512-10-0.map,random512-10-0.map.scen,8,WA* (x2.0),2.0,9,True,2.8284,2.82842712,3,0.0149,0.00
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,0,True,2.0000,2.0,9,0.0346,0.00
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,1,True,4.0000,3.41421356,31,0.0579,17.16
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,2,True,4.0000,3.41421356,22,0.0592,17.16
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,3,True,3.0000,2.41421356,21,0.0412,24.26
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,4,True,4.0000,3.41421356,36,0.0630,17.16
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,5,True,1.0000,1.0,2,0.0050,0.00
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,6,True,1.0000,1.0,4,0.0087,0.00
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,7,True,1.0000,1.0,2,0.0048,0.00
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,8,True,2.0000,1.41421356,7,0.0135,41.42
random512-10-1.map,random512-10-1.map.scen,4,BFS,1.0,9,True,4.0000,2.82842712,23,0.0407,41.42
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,0,True,2.0000,2.0,9,0.0306,0.00
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,1,True,4.0000,3.41421356,29,0.0819,17.16
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,2,True,4.0000,3.41421356,32,0.0864,17.16
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,3,True,3.0000,2.41421356,18,0.0536,24.26
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,4,True,4.0000,3.41421356,33,0.0894,17.16
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,5,True,1.0000,1.0,2,0.0060,0.00
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,6,True,1.0000,1.0,4,0.0124,0.00
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,7,True,1.0000,1.0,2,0.0057,0.00
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,8,True,2.0000,1.41421356,6,0.0165,41.42
random512-10-1.map,random512-10-1.map.scen,4,Dijkstra,1.0,9,True,4.0000,2.82842712,20,0.0525,41.42
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,0,True,2.0000,2.0,3,0.0111,0.00
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,1,True,4.0000,3.41421356,8,0.0262,17.16
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,2,True,4.0000,3.41421356,6,0.0177,17.16
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,3,True,3.0000,2.41421356,6,0.0203,24.26
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,4,True,4.0000,3.41421356,8,0.0262,17.16
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,5,True,1.0000,1.0,2,0.0059,0.00
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,6,True,1.0000,1.0,2,0.0060,0.00
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,7,True,1.0000,1.0,2,0.0060,0.00
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,8,True,2.0000,1.41421356,4,0.0123,41.42
random512-10-1.map,random512-10-1.map.scen,4,A* (Octile),1.0,9,True,4.0000,2.82842712,8,0.0241,41.42
random512-10-1.map,random512-10-1.map.scen,4,WA* (x1.5),1.5,0,True,2.0000,2.0,3,0.0106,0.00
random512-10-1.map,random512-10-1.map.scen,4,WA* (x1.5),1.5,1,True,4.0000,3.41421356,5,0.0168,17.16
random512-10-1.map,random512-10-1.map.scen,4,WA* (x1.5),1.5,2,True,4.0000,3.41421356,5,0.0157,17.16
random512-10-1.map,random512-10-1.map.scen,4,WA* (x1.5),1.5,3,True,3.0000,2.41421356,4,0.0140,24.26
random512-10-1.map,random512-10-1.map.scen,4,WA* (x1.5),1.5,4,True,4.0000,3.41421356,5,0.0178,17.16
random512-10-1.map,random512-10-1.map.scen,4,WA* (x1.5),1.5,5,True,1.0000,1.0,2,0.0059,0.00
random512-10-1.map,random512-10-1.map.scen,4,WA* (x1.5),1.5,6,True,1.0000,1.0,2,0.0061,0.00
random512-10-1.map,random512-10-1.map.scen,4,WA* (x1.5),1.5,7,True,1.0000,1.0,2,0.0059,0.00
random512-10-1.map,random512-10-1.map.scen,4,WA* (x1.5),1.5,8,True,2.0000,1.41421356,3,0.0100,41.42
random512-10-1.map,random512-10-1.map.scen,4,WA* (x1.5),1.5,9,True,4.0000,2.82842712,5,0.0160,41.42
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,0,True,2.0000,2.0,3,0.0100,0.00
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,1,True,4.0000,3.41421356,5,0.0244,17.16
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,2,True,4.0000,3.41421356,5,0.0162,17.16
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,3,True,3.0000,2.41421356,4,0.0132,24.26
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,4,True,4.0000,3.41421356,5,0.0165,17.16
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,5,True,1.0000,1.0,2,0.0057,0.00
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,6,True,1.0000,1.0,2,0.0057,0.00
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,7,True,1.0000,1.0,2,0.0057,0.00
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,8,True,2.0000,1.41421356,3,0.0095,41.42
random512-10-1.map,random512-10-1.map.scen,4,WA* (x2.0),2.0,9,True,4.0000,2.82842712,5,0.0154,41.42
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,0,True,2.0000,2.0,13,0.0290,0.00
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,1,True,3.0000,3.41421356,26,0.0540,-12.13
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,2,True,3.0000,3.41421356,21,0.0432,-12.13
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,3,True,2.0000,2.41421356,16,0.0369,-17.16
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,4,True,3.0000,3.41421356,32,0.0707,-12.13
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,5,True,1.0000,1.0,2,0.0057,0.00
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,6,True,1.0000,1.0,4,0.0101,0.00
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,7,True,1.0000,1.0,2,0.0055,0.00
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,8,True,1.0000,1.41421356,6,0.0147,-29.29
random512-10-1.map,random512-10-1.map.scen,8,BFS,1.0,9,True,2.0000,2.82842712,16,0.0349,-29.29
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,0,True,2.0000,2.0,10,0.0358,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,1,True,3.4142,3.41421356,25,0.0989,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,2,True,3.4142,3.41421356,27,0.0939,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,3,True,2.4142,2.41421356,17,0.0652,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,4,True,3.4142,3.41421356,26,0.0996,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,5,True,1.0000,1.0,2,0.0074,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,6,True,1.0000,1.0,3,0.0105,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,7,True,1.0000,1.0,2,0.0074,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,8,True,1.4142,1.41421356,8,0.0272,0.00
random512-10-1.map,random512-10-1.map.scen,8,Dijkstra,1.0,9,True,2.8284,2.82842712,18,0.0700,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,0,True,2.0000,2.0,3,0.0135,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,1,True,3.4142,3.41421356,6,0.0268,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,2,True,3.4142,3.41421356,5,0.0197,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,3,True,2.4142,2.41421356,4,0.0202,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,4,True,3.4142,3.41421356,6,0.0257,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,5,True,1.0000,1.0,2,0.0077,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,6,True,1.0000,1.0,2,0.0111,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,7,True,1.0000,1.0,2,0.0082,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,8,True,1.4142,1.41421356,2,0.0103,0.00
random512-10-1.map,random512-10-1.map.scen,8,A* (Octile),1.0,9,True,2.8284,2.82842712,3,0.0129,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x1.5),1.5,0,True,2.0000,2.0,3,0.0139,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x1.5),1.5,1,True,3.4142,3.41421356,4,0.0215,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x1.5),1.5,2,True,3.4142,3.41421356,4,0.0180,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x1.5),1.5,3,True,2.4142,2.41421356,3,0.0175,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x1.5),1.5,4,True,3.4142,3.41421356,4,0.0210,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x1.5),1.5,5,True,1.0000,1.0,2,0.0080,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x1.5),1.5,6,True,1.0000,1.0,2,0.0078,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x1.5),1.5,7,True,1.0000,1.0,2,0.0077,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x1.5),1.5,8,True,1.4142,1.41421356,2,0.0125,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x1.5),1.5,9,True,2.8284,2.82842712,3,0.0183,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,0,True,2.0000,2.0,3,0.0187,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,1,True,3.4142,3.41421356,4,0.0321,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,2,True,3.4142,3.41421356,4,0.0188,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,3,True,2.4142,2.41421356,3,0.0174,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,4,True,3.4142,3.41421356,4,0.0203,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,5,True,1.0000,1.0,2,0.0080,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,6,True,1.0000,1.0,2,0.0081,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,7,True,1.0000,1.0,2,0.0079,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,8,True,1.4142,1.41421356,2,0.0092,0.00
random512-10-1.map,random512-10-1.map.scen,8,WA* (x2.0),2.0,9,True,2.8284,2.82842712,3,0.0172,0.00
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,0,True,5.0000,3.82842712,40,0.0784,30.60
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,1,True,5.0000,3.82842712,45,0.0750,30.60
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,2,True,3.0000,3.0,16,0.0265,0.00
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,3,True,3.0000,3.0,25,0.0402,0.00
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,4,True,3.0000,2.41421356,19,0.0334,24.26
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,5,True,1.0000,1.0,2,0.0050,0.00
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,6,True,3.0000,3.0,17,0.0256,0.00
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,7,True,0.0000,0.0,1,0.0014,0.00
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,8,True,2.0000,2.0,8,0.0191,0.00
random512-10-2.map,random512-10-2.map.scen,4,BFS,1.0,9,True,2.0000,2.0,5,0.0111,0.00
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,0,True,5.0000,3.82842712,36,0.1100,30.60
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,1,True,5.0000,3.82842712,37,0.0988,30.60
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,2,True,3.0000,3.0,15,0.0412,0.00
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,3,True,3.0000,3.0,15,0.0425,0.00
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,4,True,3.0000,2.41421356,13,0.0359,24.26
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,5,True,1.0000,1.0,2,0.0069,0.00
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,6,True,3.0000,3.0,13,0.0335,0.00
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,7,True,0.0000,0.0,1,0.0018,0.00
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,8,True,2.0000,2.0,8,0.0194,0.00
random512-10-2.map,random512-10-2.map.scen,4,Dijkstra,1.0,9,True,2.0000,2.0,5,0.0139,0.00
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,0,True,5.0000,3.82842712,12,0.0400,30.60
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,1,True,5.0000,3.82842712,12,0.0359,30.60
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,2,True,3.0000,3.0,4,0.0129,0.00
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,3,True,3.0000,3.0,4,0.0143,0.00
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,4,True,3.0000,2.41421356,6,0.0189,24.26
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,5,True,1.0000,1.0,2,0.0071,0.00
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,6,True,3.0000,3.0,4,0.0139,0.00
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,7,True,0.0000,0.0,1,0.0017,0.00
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,8,True,2.0000,2.0,3,0.0108,0.00
random512-10-2.map,random512-10-2.map.scen,4,A* (Octile),1.0,9,True,2.0000,2.0,3,0.0092,0.00
random512-10-2.map,random512-10-2.map.scen,4,WA* (x1.5),1.5,0,True,5.0000,3.82842712,6,0.0211,30.60
random512-10-2.map,random512-10-2.map.scen,4,WA* (x1.5),1.5,1,True,5.0000,3.82842712,6,0.0186,30.60
random512-10-2.map,random512-10-2.map.scen,4,WA* (x1.5),1.5,2,True,3.0000,3.0,4,0.0125,0.00
random512-10-2.map,random512-10-2.map.scen,4,WA* (x1.5),1.5,3,True,3.0000,3.0,4,0.0139,0.00
