MapName,Scenario,Connectivity,Algorithm,Weight,TaskID,Success,PathLength,OptimalLength,ExpandedNodes,TimeMS,Suboptimality
random512-15-2.map,random512-15-2.map.scen,4,Dijkstra,1.0,7,True,4.0000,3.41421356,25,0.0435,17.16
random512-15-2.map,random512-15-2.map.scen,4,Dijkstra,1.0,8,True,1.0000,1.0,2,0.0033,0.00
random512-15-2.map,random512-15-2.map.scen,4,Dijkstra,1.0,9,True,4.0000,3.41421356,28,0.0463,17.16
random512-15-2.map,random512-15-2.map.scen,4,A* (Manhattan),1.0,0,True,4.0000,3.41421356,6,0.0110,17.16
random512-15-2.map,random512-15-2.map.scen,4,A* (Manhattan),1.0,1,True,3.0000,3.0,4,0.0094,0.00
random512-15-2.map,random512-15-2.map.scen,4,A* (Manhattan),1.0,2,True,4.0000,2.82842712,8,0.0160,41.42
random512-15-2.map,random512-15-2.map.scen,4,A* (Manhattan),1.0,3,True,2.0000,1.41421356,4,0.0074,41.42
random512-15-2.map,random512-15-2.map.scen,4,A* (Manhattan),1.0,4,True,2.0000,1.41421356,4,0.0081,41.42
random512-15-2.map,random512-15-2.map.scen,4,A* (Manhattan),1.0,5,True,2.0000,2.0,3,0.0071,0.00
random512-15-2.map,random512-15-2.map.scen,4,A* (Manhattan),1.0,6,True,2.0000,2.0,3,0.0066,0.00
random512-15-2.map,random512-15-2.map.scen,4,A* (Manhattan),1.0,7,True,4.0000,3.41421356,8,0.0182,17.16
random512-15-2.map,random512-15-2.map.scen,4,A* (Manhattan),1.0,8,True,1.0000,1.0,2,0.0034,0.00
random512-15-2.map,random512-15-2.map.scen,4,A* (Manhattan),1.0,9,True,4.0000,3.41421356,7,0.0152,17.16
random512-15-2.map,random512-15-2.map.scen,4,A* (Euclid),1.0,0,True,4.0000,3.41421356,6,0.0109,17.16
random512-15-2.map,random512-15-2.map.scen,4,A* (Euclid),1.0,1,True,3.0000,3.0,4,0.0100,0.00
random512-15-2.map,random512-15-2.map.scen,4,A* (Euclid),1.0,2,True,4.0000,2.82842712,8,0.0170,41.42
random512-15-2.map,random512-15-2.map.scen,4,A* (Euclid),1.0,3,True,2.0000,1.41421356,4,0.0082,41.42
random512-15-2.map,random512-15-2.map.scen,4,A* (Euclid),1.0,4,True,2.0000,1.41421356,4,0.0087,41.42
random512-15-2.map,random512-15-2.map.scen,4,A* (Euclid),1.0,5,True,2.0000,2.0,3,0.0078,0.00
random512-15-2.map,random512-15-2.map.scen,4,A* (Euclid),1.0,6,True,2.0000,2.0,3,0.0072,0.00
random512-15-2.map,random512-15-2.map.scen,4,A* (Euclid),1.0,7,True,4.0000,3.41421356,8,0.0194,17.16
random512-15-2.map,random512-15-2.map.scen,4,A* (Euclid),1.0,8,True,1.0000,1.0,2,0.0037,0.00
random512-15-2.map,random512-15-2.map.scen,4,A* (Euclid),1.0,9,True,4.0000,3.41421356,7,0.0164,17.16
random512-15-2.map,random512-15-2.map.scen,4,A* (Octile),1.0,0,True,4.0000,3.41421356,6,0.0116,17.16
random512-15-2.map,random512-15-2.map.scen,4,A* (Octile),1.0,1,True,3.0000,3.0,4,0.0100,0.00
random512-15-2.map,random512-15-2.map.scen,4,A* (Octile),1.0,2,True,4.0000,2.82842712,8,0.0171,41.42
random512-15-2.map,random512-15-2.map.scen,4,A* (Octile),1.0,3,True,2.0000,1.41421356,4,0.0078,41.42
random512-15-2.map,random512-15-2.map.scen,4,A* (Octile),1.0,4,True,2.0000,1.41421356,4,0.0088,41.42
random512-15-2.map,random512-15-2.map.scen,4,A* (Octile),1.0,5,True,2.0000,2.0,3,0.0078,0.00
random512-15-2.map,random512-15-2.map.scen,4,A* (Octile),1.0,6,True,2.0000,2.0,3,0.0070,0.00
random512-15-2.map,random512-15-2.map.scen,4,A* (Octile),1.0,7,True,4.0000,3.41421356,8,0.0191,17.16
random512-15-2.map,random512-15-2.map.scen,4,A* (Octile),1.0,8,True,1.0000,1.0,2,0.0037,0.00
random512-15-2.map,random512-15-2.map.scen,4,A* (Octile),1.0,9,True,4.0000,3.41421356,7,0.0167,17.16
random512-15-2.map,random512-15-2.map.scen,4,WA* (x1.5),1.5,0,True,4.0000,3.41421356,5,0.0095,17.16
random512-15-2.map,random512-15-2.map.scen,4,WA* (x1.5),1.5,1,True,3.0000,3.0,4,0.0105,0.00
random512-15-2.map,random512-15-2.map.scen,4,WA* (x1.5),1.5,2,True,4.0000,2.82842712,5,0.0118,41.42
random512-15-2.map,random512-15-2.map.scen,4,WA* (x1.5),1.5,3,True,2.0000,1.41421356,3,0.0063,41.42
random512-15-2.map,random512-15-2.map.scen,4,WA* (x1.5),1.5,4,True,2.0000,1.41421356,3,0.0074,41.42
random512-15-2.map,random512-15-2.map.scen,4,WA* (x1.5),1.5,5,True,2.0000,2.0,3,0.0078,0.00
random512-15-2.map,random512-15-2.map.scen,4,WA* (x1.5),1.5,6,True,2.0000,2.0,3,0.0072,0.00
random512-15-2.map,random512-15-2.map.scen,4,WA* (x1.5),1.5,7,True,4.0000,3.41421356,5,0.0120,17.16
random512-15-2.map,random512-15-2.map.scen,4,WA* (x1.5),1.5,8,True,1.0000,1.0,2,0.0036,0.00
random512-15-2.map,random512-15-2.map.scen,4,WA* (x1.5),1.5,9,True,4.0000,3.41421356,5,0.0118,17.16
random512-15-2.map,random512-15-2.map.scen,4,WA* (x2.0),2.0,0,True,4.0000,3.41421356,5,0.0092,17.16
random512-15-2.map,random512-15-2.map.scen,4,WA* (x2.0),2.0,1,True,3.0000,3.0,4,0.0103,0.00
random512-15-2.map,random512-15-2.map.scen,4,WA* (x2.0),2.0,2,True,4.0000,2.82842712,5,0.0117,41.42
random512-15-2.map,random512-15-2.map.scen,4,WA* (x2.0),2.0,3,True,2.0000,1.41421356,3,0.0065,41.42
random512-15-2.map,random512-15-2.map.scen,4,WA* (x2.0),2.0,4,True,2.0000,1.41421356,3,0.0120,41.42
random512-15-2.map,random512-15-2.map.scen,4,WA* (x2.0),2.0,5,True,2.0000,2.0,3,0.0078,0.00
random512-15-2.map,random512-15-2.map.scen,4,WA* (x2.0),2.0,6,True,2.0000,2.0,3,0.0083,0.00
random512-15-2.map,random512-15-2.map.scen,4,WA* (x2.0),2.0,7,True,4.0000,3.41421356,5,0.0113,17.16
random512-15-2.map,random512-15-2.map.scen,4,WA* (x2.0),2.0,8,True,1.0000,1.0,2,0.0033,0.00
random512-15-2.map,random512-15-2.map.scen,4,WA* (x2.0),2.0,9,True,4.0000,3.41421356,5,0.0109,17.16
random512-15-2.map,random512-15-2.map.scen,8,BFS,1.0,0,True,3.0000,3.41421356,16,0.0211,-12.13
random512-15-2.map,random512-15-2.map.scen,8,BFS,1.0,1,True,3.0000,3.0,29,0.0422,0.00
random512-15-2.map,random512-15-2.map.scen,8,BFS,1.0,2,True,2.0000,2.82842712,13,0.0194,-29.29
random512-15-2.map,random512-15-2.map.scen,8,BFS,1.0,3,True,1.0000,1.41421356,7,0.0102,-29.29
random512-15-2.map,random512-15-2.map.scen,8,BFS,1.0,4,True,1.0000,1.41421356,5,0.0084,-29.29
random512-15-2.map,random512-15-2.map.scen,8,BFS,1.0,5,True,2.0000,2.0,10,0.0173,0.00
random512-15-2.map,random512-15-2.map.scen,8,BFS,1.0,6,True,2.0000,2.0,7,0.0113,0.00
random512-15-2.map,random512-15-2.map.scen,8,BFS,1.0,7,True,3.0000,3.41421356,27,0.0395,-12.13
random512-15-2.map,random512-15-2.map.scen,8,BFS,1.0,8,True,1.0000,1.0,2,0.0027,0.00
random512-15-2.map,random512-15-2.map.scen,8,BFS,1.0,9,True,3.0000,3.41421356,20,0.0285,-12.13
random512-15-2.map,random512-15-2.map.scen,8,Dijkstra,1.0,0,True,3.4142,3.41421356,13,0.0276,0.00
random512-15-2.map,random512-15-2.map.scen,8,Dijkstra,1.0,1,True,3.0000,3.0,25,0.0644,0.00
random512-15-2.map,random512-15-2.map.scen,8,Dijkstra,1.0,2,True,2.8284,2.82842712,16,0.0385,0.00
random512-15-2.map,random512-15-2.map.scen,8,Dijkstra,1.0,3,True,1.4142,1.41421356,6,0.0121,0.00
random512-15-2.map,random512-15-2.map.scen,8,Dijkstra,1.0,4,True,1.4142,1.41421356,5,0.0139,0.00
random512-15-2.map,random512-15-2.map.scen,8,Dijkstra,1.0,5,True,2.0000,2.0,13,0.0348,0.00
random512-15-2.map,random512-15-2.map.scen,8,Dijkstra,1.0,6,True,2.0000,2.0,8,0.0185,0.00
random512-15-2.map,random512-15-2.map.scen,8,Dijkstra,1.0,7,True,3.4142,3.41421356,29,0.0730,0.00
random512-15-2.map,random512-15-2.map.scen,8,Dijkstra,1.0,8,True,1.0000,1.0,2,0.0040,0.00
random512-15-2.map,random512-15-2.map.scen,8,Dijkstra,1.0,9,True,3.4142,3.41421356,27,0.0633,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Manhattan),1.0,0,True,3.4142,3.41421356,4,0.0112,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Manhattan),1.0,1,True,3.0000,3.0,4,0.0149,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Manhattan),1.0,2,True,2.8284,2.82842712,3,0.0094,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Manhattan),1.0,3,True,1.4142,1.41421356,2,0.0062,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Manhattan),1.0,4,True,1.4142,1.41421356,2,0.0051,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Manhattan),1.0,5,True,2.0000,2.0,3,0.0113,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Manhattan),1.0,6,True,2.0000,2.0,3,0.0094,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Manhattan),1.0,7,True,3.4142,3.41421356,4,0.0155,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Manhattan),1.0,8,True,1.0000,1.0,2,0.0037,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Manhattan),1.0,9,True,3.4142,3.41421356,5,0.0165,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Euclid),1.0,0,True,3.4142,3.41421356,5,0.0118,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Euclid),1.0,1,True,3.0000,3.0,4,0.0150,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Euclid),1.0,2,True,2.8284,2.82842712,3,0.0087,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Euclid),1.0,3,True,1.4142,1.41421356,2,0.0059,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Euclid),1.0,4,True,1.4142,1.41421356,2,0.0046,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Euclid),1.0,5,True,2.0000,2.0,3,0.0100,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Euclid),1.0,6,True,2.0000,2.0,3,0.0087,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Euclid),1.0,7,True,3.4142,3.41421356,6,0.0179,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Euclid),1.0,8,True,1.0000,1.0,2,0.0033,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Euclid),1.0,9,True,3.4142,3.41421356,4,0.0130,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Octile),1.0,0,True,3.4142,3.41421356,5,0.0113,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Octile),1.0,1,True,3.0000,3.0,4,0.0136,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Octile),1.0,2,True,2.8284,2.82842712,3,0.0086,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Octile),1.0,3,True,1.4142,1.41421356,2,0.0059,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Octile),1.0,4,True,1.4142,1.41421356,2,0.0048,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Octile),1.0,5,True,2.0000,2.0,3,0.0104,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Octile),1.0,6,True,2.0000,2.0,3,0.0085,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Octile),1.0,7,True,3.4142,3.41421356,6,0.0185,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Octile),1.0,8,True,1.0000,1.0,2,0.0033,0.00
random512-15-2.map,random512-15-2.map.scen,8,A* (Octile),1.0,9,True,3.4142,3.41421356,4,0.0131,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x1.5),1.5,0,True,3.4142,3.41421356,4,0.0101,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x1.5),1.5,1,True,3.0000,3.0,4,0.0161,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x1.5),1.5,2,True,2.8284,2.82842712,3,0.0107,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x1.5),1.5,3,True,1.4142,1.41421356,2,0.0059,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x1.5),1.5,4,True,1.4142,1.41421356,2,0.0048,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x1.5),1.5,5,True,2.0000,2.0,3,0.0102,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x1.5),1.5,6,True,2.0000,2.0,3,0.0088,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x1.5),1.5,7,True,3.4142,3.41421356,4,0.0143,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x1.5),1.5,8,True,1.0000,1.0,2,0.0034,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x1.5),1.5,9,True,3.4142,3.41421356,4,0.0133,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x2.0),2.0,0,True,3.4142,3.41421356,4,0.0098,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x2.0),2.0,1,True,3.0000,3.0,4,0.0139,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x2.0),2.0,2,True,2.8284,2.82842712,3,0.0092,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x2.0),2.0,3,True,1.4142,1.41421356,2,0.0058,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x2.0),2.0,4,True,1.4142,1.41421356,2,0.0048,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x2.0),2.0,5,True,2.0000,2.0,3,0.0103,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x2.0),2.0,6,True,2.0000,2.0,3,0.0091,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x2.0),2.0,7,True,3.4142,3.41421356,4,0.0143,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x2.0),2.0,8,True,1.0000,1.0,2,0.0034,0.00
random512-15-2.map,random512-15-2.map.scen,8,WA* (x2.0),2.0,9,True,3.4142,3.41421356,4,0.0129,0.00
random512-20-4.map,random512-20-4.map.scen,4,BFS,1.0,0,True,3.0000,3.0,12,0.0273,0.00
random512-20-4.map,random512-20-4.map.scen,4,BFS,1.0,1,True,1.0000,1.0,2,0.0039,0.00
random512-20-4.map,random512-20-4.map.scen,4,BFS,1.0,2,True,2.0000,2.0,9,0.0107,0.00
random512-20-4.map,random512-20-4.map.scen,4,BFS,1.0,3,True,5.0000,3.82842712,37,0.0475,30.60
random512-20-4.map,random512-20-4.map.scen,4,BFS,1.0,4,True,1.0000,1.0,4,0.0092,0.00
random512-20-4.map,random512-20-4.map.scen,4,BFS,1.0,5,True,2.0000,2.0,6,0.0125,0.00
random512-20-4.map,random512-20-4.map.scen,4,BFS,1.0,6,True,0.0000,0.0,1,0.0028,0.00
random512-20-4.map,random512-20-4.map.scen,4,BFS,1.0,7,True,4.0000,2.82842712,26,0.0566,41.42
random512-20-4.map,random512-20-4.map.scen,4,BFS,1.0,8,True,3.0000,3.0,17,0.0219,0.00
random512-20-4.map,random512-20-4.map.scen,4,BFS,1.0,9,True,2.0000,2.0,7,0.0161,0.00
random512-20-4.map,random512-20-4.map.scen,4,Dijkstra,1.0,0,True,3.0000,3.0,13,0.0278,0.00
random512-20-4.map,random512-20-4.map.scen,4,Dijkstra,1.0,1,True,1.0000,1.0,2,0.0046,0.00
random512-20-4.map,random512-20-4.map.scen,4,Dijkstra,1.0,2,True,2.0000,2.0,9,0.0171,0.00
random512-20-4.map,random512-20-4.map.scen,4,Dijkstra,1.0,3,True,5.0000,3.82842712,33,0.0640,30.60
random512-20-4.map,random512-20-4.map.scen,4,Dijkstra,1.0,4,True,1.0000,1.0,3,0.0072,0.00
random512-20-4.map,random512-20-4.map.scen,4,Dijkstra,1.0,5,True,2.0000,2.0,8,0.0167,0.00
random512-20-4.map,random512-20-4.map.scen,4,Dijkstra,1.0,6,True,0.0000,0.0,1,0.0014,0.00
random512-20-4.map,random512-20-4.map.scen,4,Dijkstra,1.0,7,True,4.0000,2.82842712,30,0.0560,41.42
random512-20-4.map,random512-20-4.map.scen,4,Dijkstra,1.0,8,True,3.0000,3.0,16,0.0316,0.00
random512-20-4.map,random512-20-4.map.scen,4,Dijkstra,1.0,9,True,2.0000,2.0,10,0.0189,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Manhattan),1.0,0,True,3.0000,3.0,4,0.0094,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Manhattan),1.0,1,True,1.0000,1.0,2,0.0044,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Manhattan),1.0,2,True,2.0000,2.0,3,0.0074,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Manhattan),1.0,3,True,5.0000,3.82842712,12,0.0263,30.60
random512-20-4.map,random512-20-4.map.scen,4,A* (Manhattan),1.0,4,True,1.0000,1.0,2,0.0051,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Manhattan),1.0,5,True,2.0000,2.0,3,0.0065,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Manhattan),1.0,6,True,0.0000,0.0,1,0.0012,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Manhattan),1.0,7,True,4.0000,2.82842712,8,0.0175,41.42
random512-20-4.map,random512-20-4.map.scen,4,A* (Manhattan),1.0,8,True,3.0000,3.0,4,0.0111,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Manhattan),1.0,9,True,2.0000,2.0,3,0.0073,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Euclid),1.0,0,True,3.0000,3.0,4,0.0099,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Euclid),1.0,1,True,1.0000,1.0,2,0.0045,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Euclid),1.0,2,True,2.0000,2.0,3,0.0071,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Euclid),1.0,3,True,5.0000,3.82842712,12,0.0264,30.60
random512-20-4.map,random512-20-4.map.scen,4,A* (Euclid),1.0,4,True,1.0000,1.0,2,0.0052,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Euclid),1.0,5,True,2.0000,2.0,3,0.0065,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Euclid),1.0,6,True,0.0000,0.0,1,0.0013,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Euclid),1.0,7,True,4.0000,2.82842712,8,0.0204,41.42
random512-20-4.map,random512-20-4.map.scen,4,A* (Euclid),1.0,8,True,3.0000,3.0,4,0.0101,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Euclid),1.0,9,True,2.0000,2.0,3,0.0070,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Octile),1.0,0,True,3.0000,3.0,4,0.0092,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Octile),1.0,1,True,1.0000,1.0,2,0.0045,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Octile),1.0,2,True,2.0000,2.0,3,0.0071,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Octile),1.0,3,True,5.0000,3.82842712,12,0.0254,30.60
random512-20-4.map,random512-20-4.map.scen,4,A* (Octile),1.0,4,True,1.0000,1.0,2,0.0052,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Octile),1.0,5,True,2.0000,2.0,3,0.0065,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Octile),1.0,6,True,0.0000,0.0,1,0.0013,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Octile),1.0,7,True,4.0000,2.82842712,8,0.0175,41.42
random512-20-4.map,random512-20-4.map.scen,4,A* (Octile),1.0,8,True,3.0000,3.0,4,0.0096,0.00
random512-20-4.map,random512-20-4.map.scen,4,A* (Octile),1.0,9,True,2.0000,2.0,3,0.0072,0.00
random512-20-4.map,random512-20-4.map.scen,4,WA* (x1.5),1.5,0,True,3.0000,3.0,4,0.0092,0.00
random512-20-4.map,random512-20-4.map.scen,4,WA* (x1.5),1.5,1,True,1.0000,1.0,2,0.0045,0.00
random512-20-4.map,random512-20-4.map.scen,4,WA* (x1.5),1.5,2,True,2.0000,2.0,3,0.0074,0.00
random512-20-4.map,random512-20-4.map.scen,4,WA* (x1.5),1.5,3,True,5.0000,3.82842712,6,0.0139,30.60
random512-20-4.map,random512-20-4.map.scen,4,WA* (x1.5),1.5,4,True,1.0000,1.0,2,0.0051,0.00
random512-20-4.map,random512-20-4.map.scen,4,WA* (x1.5),1.5,5,True,2.0000,2.0,3,0.0062,0.00
random512-20-4.map,random512-20-4.map.scen,4,WA* (x1.5),1.5,6,True,0.0000,0.0,1,0.0013,0.00
random512-20-4.map,random512-20-4.map.scen,4,WA* (x1.5),1.5,7,True,4.0000,2.82842712,5,0.0114,41.42
random512-20-4.map,random512-20-4.map.scen,4,WA* (x1.5),1.5,8,True,3.0000,3.0,4,0.0096,0.00
random512-20-4.map,random512-20-4.map.scen,4,WA* (x1.5),1.5,9,True,2.0000,2.0,3,0.0070,0.00
random512-20-4.map,random512-20-4.map.scen,4,WA* (x2.0),2.0,0,True,3.0000,3.0,4,0.0092,0.00
random512-20-4.map,random512-20-4.map.scen,4,WA* (x2.0),2.0,1,True,1.0000,1.0,2,0.0043,0.00
random512-20-4.map,random512-20-4.map.scen,4,WA* (x2.0),2.0,2,True,2.0000,2.0,3,0.0070,0.00
random512-20-4.map,random512-20-4.map.scen,4,WA* (x2.0),2.0,3,True,5.0000,3.82842712,6,0.0143,30.60
random512-20-4.map,random512-20-4.map.scen,4,WA* (x2.0),2.0,4,True,1.0000,1.0,2,0.0050,0.00
random512-20-4.map,random512-20-4.map.scen,4,WA* (x2.0),2.0,5,True,2.0000,2.0,3,0.0064,0.00
random512-20-4.map,random512-20-4.map.scen,4,WA* (x2.0),2.0,6,True,0.0000,0.0,1,0.0013,0.00
random512-20-4.map,random512-20-4.map.scen,4,WA* (x2.0),2.0,7,True,4.0000,2.82842712,5,0.0112,41.42
random512-20-4.map,random512-20-4.map.scen,4,WA* (x2.0),2.0,8,True,3.0000,3.0,4,0.0098,0.00
random512-20-4.map,random512-20-4.map.scen,4,WA* (x2.0),2.0,9,True,2.0000,2.0,3,0.0071,0.00
random512-20-4.map,random512-20-4.map.scen,8,BFS,1.0,0,True,3.0000,3.0,12,0.0197,0.00
random512-20-4.map,random512-20-4.map.scen,8,BFS,1.0,1,True,1.0000,1.0,2,0.0043,0.00
random512-20-4.map,random512-20-4.map.scen,8,BFS,1.0,2,True,2.0000,2.0,9,0.0129,0.00
random512-20-4.map,random512-20-4.map.scen,8,BFS,1.0,3,True,3.0000,3.82842712,29,0.0534,-21.64
random512-20-4.map,random512-20-4.map.scen,8,BFS,1.0,4,True,1.0000,1.0,4,0.0099,0.00
random512-20-4.map,random512-20-4.map.scen,8,BFS,1.0,5,True,2.0000,2.0,7,0.0124,0.00
random512-20-4.map,random512-20-4.map.scen,8,BFS,1.0,6,True,0.0000,0.0,1,0.0011,0.00
random512-20-4.map,random512-20-4.map.scen,8,BFS,1.0,7,True,2.0000,2.82842712,16,0.0265,-29.29
random512-20-4.map,random512-20-4.map.scen,8,BFS,1.0,8,True,3.0000,3.0,22,0.0334,0.00
random512-20-4.map,random512-20-4.map.scen,8,BFS,1.0,9,True,2.0000,2.0,8,0.0135,0.00
random512-20-4.map,random512-20-4.map.scen,8,Dijkstra,1.0,0,True,3.0000,3.0,14,0.0318,0.00
random512-20-4.map,random512-20-4.map.scen,8,Dijkstra,1.0,1,True,1.0000,1.0,2,0.0057,0.00
random512-20-4.map,random512-20-4.map.scen,8,Dijkstra,1.0,2,True,2.0000,2.0,8,0.0197,0.00
random512-20-4.map,random512-20-4.map.scen,8,Dijkstra,1.0,3,True,3.8284,3.82842712,30,0.0786,0.00
random512-20-4.map,random512-20-4.map.scen,8,Dijkstra,1.0,4,True,1.0000,1.0,3,0.0103,0.00
random512-20-4.map,random512-20-4.map.scen,8,Dijkstra,1.0,5,True,2.0000,2.0,8,0.0227,0.00
random512-20-4.map,random512-20-4.map.scen,8,Dijkstra,1.0,6,True,0.0000,0.0,1,0.0013,0.00
random512-20-4.map,random512-20-4.map.scen,8,Dijkstra,1.0,7,True,2.8284,2.82842712,16,0.0425,0.00
random512-20-4.map,random512-20-4.map.scen,8,Dijkstra,1.0,8,True,3.0000,3.0,16,0.0391,0.00
random512-20-4.map,random512-20-4.map.scen,8,Dijkstra,1.0,9,True,2.0000,2.0,10,0.0244,0.00
random512-20-4.map,random512-20-4.map.scen,8,A* (Manhattan),1.0,0,True,3.0000,3.0,4,0.0116,0.00
random512-20-4.map,random512-20-4.map.scen,8,A* (Manhattan),1.0,1,True,1.0000,1.0,2,0.0060,0.00
random512-20-4.map,random512-20-4.map.scen,8,A* (Manhattan),1.0,2,True,2.0000,2.0,3,0.0098,0.00
